idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
92,"PIC16F84-T100","top.pscale_reg",12,12,0.0000,,"","待标注"
93,"PIC16F84-T100","top.ram_adr_node",21,22,0.0000,,"","待标注"
94,"PIC16F84-T100","top.ram_adr_reg",21,29,0.0000,,"","待标注"
95,"PIC16F84-T100","top.ram_i_node",131,155,0.0000,,"","待标注"
96,"PIC16F84-T100","top.rateval",63,69,0.0000,,"","待标注"
97,"PIC16F84-T100","top.rb0_int",14,13,0.0000,,"","待标注"
98,"PIC16F84-T100","top.rb4_int",10,9,0.0000,,"","待标注"
99,"PIC16F84-T100","top.rb5_int",10,9,0.0000,,"","待标注"
100,"PIC16F84-T100","top.rb6_int",10,9,0.0000,,"","待标注"
101,"PIC16F84-T100","top.rb7_int",10,9,0.0000,,"","待标注"
102,"PIC16F84-T100","top.rbint",13,12,0.0000,,"","待标注"
103,"PIC16F84-T100","top.rbpu_o",5,4,0.0000,,"","待标注"
104,"PIC16F84-T100","top.rd_eep_req_o",5,4,0.0000,,"","待标注"
105,"PIC16F84-T100","top.readram_o",7,6,0.0000,,"","待标注"
106,"PIC16F84-T100","top.reset_cond",11,10,0.0000,,"","待标注"
107,"PIC16F84-T100","top.sleepflag_reg",48,65,0.0000,,"","待标注"
108,"PIC16F84-T100","top.stack_pnt_reg",44,59,0.0000,,"","待标注"
109,"PIC16F84-T100","top.startclk_o",12,11,0.0000,,"","待标注"
110,"PIC16F84-T100","top.state_reg",44,53,0.0000,,"","待标注"
111,"PIC16F84-T100","top.status_reg",236,340,0.0000,,"","待标注"
112,"PIC16F84-T100","top.temp",13,12,0.0000,,"","待标注"
113,"PIC16F84-T100","top.tmr0_reg",38,48,0.0000,,"","待标注"
114,"PIC16F84-T100","top.trisa_reg",33,42,0.0000,,"","待标注"
115,"PIC16F84-T100","top.trisb_reg",30,39,0.0000,,"","待标注"
116,"PIC16F84-T100","top.w_reg",27,36,0.0000,,"","待标注"
117,"PIC16F84-T100","top.wdt_clr_ack",5,4,0.0000,,"","待标注"
118,"PIC16F84-T100","top.wdt_clr_reg",31,33,0.0000,,"","待标注"
119,"PIC16F84-T100","top.wdt_clr_req_reg",13,14,0.0000,,"","待标注"
120,"PIC16F84-T100","top.wdt_clr_reqhold_reg",30,34,0.0000,,"","待标注"
121,"PIC16F84-T100","top.wdt_full_clr_reg",14,13,0.0000,,"","待标注"
122,"PIC16F84-T100","top.wdt_full_node",13,14,0.0000,,"","待标注"
123,"PIC16F84-T100","top.wdt_full_reg",19,20,0.0000,,"","待标注"
124,"PIC16F84-T100","top.wdt_full_sync_reg",14,13,0.0000,,"","待标注"
125,"PIC16F84-T100","top.wdt_fullclr_req_reg",16,17,0.0000,,"","待标注"
126,"PIC16F84-T100","top.wdt_init",6,5,0.0000,,"","待标注"
127,"PIC16F84-T100","top.wdt_reg",21,22,0.0000,,"","待标注"
128,"PIC16F84-T100","top.wdt_rst_node",10,10,0.0000,,"","待标注"
129,"PIC16F84-T100","top.wr_eep_req_o",5,4,0.0000,,"","待标注"
130,"PIC16F84-T100","top.writeram_node",63,62,0.0000,,"","待标注"
131,"PIC16F84-T100","top.writeram_reg",32,37,0.0000,,"","待标注"
132,"PIC16F84-T100","top.writew_node",64,63,0.0000,,"","待标注"
133,"PIC16F84-T200","top.add_node",13,12,0.0000,,"","待标注"
134,"PIC16F84-T200","top.addlow_node",19,18,0.0000,,"","待标注"
135,"PIC16F84-T200","top.addr_eecon1",7,6,0.0000,,"","待标注"
136,"PIC16F84-T200","top.addr_eecon2",7,6,0.0000,,"","待标注"
137,"PIC16F84-T200","top.addr_eep_adr",7,6,0.0000,,"","待标注"
138,"PIC16F84-T200","top.addr_eep_dat",7,6,0.0000,,"","待标注"
139,"PIC16F84-T200","top.addr_fsr",7,6,0.0000,,"","待标注"
140,"PIC16F84-T200","top.addr_intcon",7,6,0.0000,,"","待标注"
141,"PIC16F84-T200","top.addr_option",7,6,0.0000,,"","待标注"
142,"PIC16F84-T200","top.addr_pcl",7,6,0.0000,,"","待标注"
143,"PIC16F84-T200","top.addr_pclath",7,6,0.0000,,"","待标注"
144,"PIC16F84-T200","top.addr_porta",7,6,0.0000,,"","待标注"
145,"PIC16F84-T200","top.addr_portb",7,6,0.0000,,"","待标注"
146,"PIC16F84-T200","top.addr_sram",7,6,0.0000,,"","待标注"
147,"PIC16F84-T200","top.addr_stat",7,6,0.0000,,"","待标注"
148,"PIC16F84-T200","top.addr_tmr0",7,6,0.0000,,"","待标注"
149,"PIC16F84-T200","top.addr_trisa",7,6,0.0000,,"","待标注"
150,"PIC16F84-T200","top.addr_trisb",7,6,0.0000,,"","待标注"
151,"PIC16F84-T200","top.aluinp1_reg",78,82,0.0000,,"","待标注"
152,"PIC16F84-T200","top.aluinp2_reg",45,51,0.0000,,"","待标注"
153,"PIC16F84-T200","top.aluout_reg",96,113,0.0000,,"","待标注"
154,"PIC16F84-T200","top.aluout_zero_node",7,6,0.0000,,"","待标注"
155,"PIC16F84-T200","top.clk_o_reg",20,26,0.0000,,"","待标注"
156,"PIC16F84-T200","top.Counter",89,109,0.0000,,"","待标注"
157,"PIC16F84-T200","top.dtemp",19,18,0.0000,,"","待标注"
158,"PIC16F84-T200","top.eecon1_reg",164,240,0.0000,,"","待标注"
159,"PIC16F84-T200","top.eep_adr_reg",29,39,0.0000,,"","待标注"
160,"PIC16F84-T200","top.eep_dat_reg",39,51,0.0000,,"","待标注"
161,"PIC16F84-T200","top.exec_op_reg",58,67,0.0000,,"","待标注"
162,"PIC16F84-T200","top.fsr_reg",29,39,0.0000,,"","待标注"
163,"PIC16F84-T200","top.inc_pc_node",4,3,0.0000,,"","待标注"
164,"PIC16F84-T200","top.inc_tmr_clk",8,7,0.0000,,"","待标注"
165,"PIC16F84-T200","top.inc_tmr_hold_reg",36,48,0.0000,,"","待标注"
166,"PIC16F84-T200","top.inc_tmr_sync_reg",7,6,0.0000,,"","待标注"
167,"PIC16F84-T200","top.inst_addlw",7,6,0.0000,,"","待标注"
168,"PIC16F84-T200","top.inst_addwf",7,6,0.0000,,"","待标注"
169,"PIC16F84-T200","top.inst_andlw",7,6,0.0000,,"","待标注"
170,"PIC16F84-T200","top.inst_andwf",7,6,0.0000,,"","待标注"
171,"PIC16F84-T200","top.inst_bcf",7,6,0.0000,,"","待标注"
172,"PIC16F84-T200","top.inst_bsf",7,6,0.0000,,"","待标注"
173,"PIC16F84-T200","top.inst_btfsc",7,6,0.0000,,"","待标注"
174,"PIC16F84-T200","top.inst_btfss",7,6,0.0000,,"","待标注"
175,"PIC16F84-T200","top.inst_call",7,6,0.0000,,"","待标注"
176,"PIC16F84-T200","top.inst_clrf",7,6,0.0000,,"","待标注"
177,"PIC16F84-T200","top.inst_clrw",7,6,0.0000,,"","待标注"
178,"PIC16F84-T200","top.inst_clrwdt",4,3,0.0000,,"","待标注"
179,"PIC16F84-T200","top.inst_comf",7,6,0.0000,,"","待标注"
180,"PIC16F84-T200","top.inst_decf",7,6,0.0000,,"","待标注"
181,"PIC16F84-T200","top.inst_decfsz",7,6,0.0000,,"","待标注"
182,"PIC16F84-T200","top.inst_goto",7,6,0.0000,,"","待标注"
183,"PIC16F84-T200","top.inst_incf",7,6,0.0000,,"","待标注"
184,"PIC16F84-T200","top.inst_incfsz",7,6,0.0000,,"","待标注"
185,"PIC16F84-T200","top.inst_iorlw",7,6,0.0000,,"","待标注"
186,"PIC16F84-T200","top.inst_iorwf",7,6,0.0000,,"","待标注"
187,"PIC16F84-T200","top.inst_movf",7,6,0.0000,,"","待标注"
188,"PIC16F84-T200","top.inst_movlw",7,6,0.0000,,"","待标注"
189,"PIC16F84-T200","top.inst_movwf",7,6,0.0000,,"","待标注"
190,"PIC16F84-T200","top.inst_reg",23,30,0.0000,,"","待标注"
191,"PIC16F84-T200","top.inst_ret",4,3,0.0000,,"","待标注"
192,"PIC16F84-T200","top.inst_retfie",4,3,0.0000,,"","待标注"
193,"PIC16F84-T200","top.inst_retlw",7,6,0.0000,,"","待标注"
194,"PIC16F84-T200","top.inst_rlf",7,6,0.0000,,"","待标注"
195,"PIC16F84-T200","top.inst_rrf",7,6,0.0000,,"","待标注"
196,"PIC16F84-T200","top.inst_sleep",4,3,0.0000,,"","待标注"
197,"PIC16F84-T200","top.inst_sublw",7,6,0.0000,,"","待标注"
198,"PIC16F84-T200","top.inst_subwf",7,6,0.0000,,"","待标注"
199,"PIC16F84-T200","top.inst_swapf",7,6,0.0000,,"","待标注"
200,"PIC16F84-T200","top.inst_xorlw",7,6,0.0000,,"","待标注"
201,"PIC16F84-T200","top.inst_xorwf",7,6,0.0000,,"","待标注"
202,"PIC16F84-T200","top.int_node",38,44,0.0000,,"","待标注"
203,"PIC16F84-T200","top.intclr0",5,4,0.0000,,"","待标注"
204,"PIC16F84-T200","top.intclr1",5,4,0.0000,,"","待标注"
205,"PIC16F84-T200","top.intclr2",5,4,0.0000,,"","待标注"
206,"PIC16F84-T200","top.intclr3",5,4,0.0000,,"","待标注"
207,"PIC16F84-T200","top.intclr4",5,4,0.0000,,"","待标注"
208,"PIC16F84-T200","top.intclr_reg",46,56,0.0000,,"","待标注"
209,"PIC16F84-T200","top.intcon_reg",179,252,0.0000,,"","待标注"
210,"PIC16F84-T200","top.intdown_reg",77,135,0.0000,,"","待标注"
211,"PIC16F84-T200","top.inte",7,6,0.0000,,"","待标注"
212,"PIC16F84-T200","top.intrise_reg",69,116,0.0000,,"","待标注"
213,"PIC16F84-T200","top.intstart_reg",31,40,0.0000,,"","待标注"
214,"PIC16F84-T200","top.mask_node",7,6,0.0000,,"","待标注"
215,"PIC16F84-T200","top.option_reg",30,39,0.0000,,"","待标注"
216,"PIC16F84-T200","top.pc_reg",71,83,0.0000,,"","待标注"
217,"PIC16F84-T200","top.pclath_reg",33,42,0.0000,,"","待标注"
218,"PIC16F84-T200","top.porta_i_sync_reg",10,11,0.0000,,"","待标注"
219,"PIC16F84-T200","top.porta_o_reg",32,42,0.0000,,"","待标注"
220,"PIC16F84-T200","top.portb_i_sync_reg",10,11,0.0000,,"","待标注"
221,"PIC16F84-T200","top.portb_o_reg",29,39,0.0000,,"","待标注"
222,"PIC16F84-T200","top.ps_clk",12,12,0.0000,,"","待标注"
223,"PIC16F84-T200","top.ps_full_reg",11,10,0.0000,,"","待标注"
224,"PIC16F84-T200","top.pscale_reg",12,12,0.0000,,"","待标注"
225,"PIC16F84-T200","top.ram_adr_node",21,22,0.0000,,"","待标注"
226,"PIC16F84-T200","top.ram_adr_reg",21,29,0.0000,,"","待标注"
227,"PIC16F84-T200","top.ram_i_node",131,155,0.0000,,"","待标注"
228,"PIC16F84-T200","top.rateval",63,69,0.0000,,"","待标注"
229,"PIC16F84-T200","top.rb0_int",14,13,0.0000,,"","待标注"
230,"PIC16F84-T200","top.rb4_int",10,9,0.0000,,"","待标注"
231,"PIC16F84-T200","top.rb5_int",10,9,0.0000,,"","待标注"
232,"PIC16F84-T200","top.rb6_int",10,9,0.0000,,"","待标注"
233,"PIC16F84-T200","top.rb7_int",10,9,0.0000,,"","待标注"
234,"PIC16F84-T200","top.rbint",13,12,0.0000,,"","待标注"
235,"PIC16F84-T200","top.rbpu_o",5,4,0.0000,,"","待标注"
236,"PIC16F84-T200","top.rd_eep_req_o",5,4,0.0000,,"","待标注"
237,"PIC16F84-T200","top.readram_o",7,6,0.0000,,"","待标注"
238,"PIC16F84-T200","top.reset_cond",11,10,0.0000,,"","待标注"
239,"PIC16F84-T200","top.sleepflag_reg",48,65,0.0000,,"","待标注"
240,"PIC16F84-T200","top.stack_pnt_reg",44,59,0.0000,,"","待标注"
241,"PIC16F84-T200","top.startclk_o",12,11,0.0000,,"","待标注"
242,"PIC16F84-T200","top.state_reg",44,53,0.0000,,"","待标注"
243,"PIC16F84-T200","top.status_reg",236,340,0.0000,,"","待标注"
244,"PIC16F84-T200","top.temp",13,12,0.0000,,"","待标注"
245,"PIC16F84-T200","top.tmr0_reg",38,48,0.0000,,"","待标注"
246,"PIC16F84-T200","top.trisa_reg",33,42,0.0000,,"","待标注"
247,"PIC16F84-T200","top.trisb_reg",30,39,0.0000,,"","待标注"
248,"PIC16F84-T200","top.Trojan_Trigger_Out",7,6,0.0000,,"","待标注"
249,"PIC16F84-T200","top.w_reg",27,36,0.0000,,"","待标注"
250,"PIC16F84-T200","top.wdt_clr_ack",5,4,0.0000,,"","待标注"
251,"PIC16F84-T200","top.wdt_clr_reg",31,33,0.0000,,"","待标注"
252,"PIC16F84-T200","top.wdt_clr_req_reg",13,14,0.0000,,"","待标注"
253,"PIC16F84-T200","top.wdt_clr_reqhold_reg",30,34,0.0000,,"","待标注"
254,"PIC16F84-T200","top.wdt_full_clr_reg",14,13,0.0000,,"","待标注"
255,"PIC16F84-T200","top.wdt_full_node",13,14,0.0000,,"","待标注"
256,"PIC16F84-T200","top.wdt_full_reg",19,20,0.0000,,"","待标注"
257,"PIC16F84-T200","top.wdt_full_sync_reg",14,13,0.0000,,"","待标注"
258,"PIC16F84-T200","top.wdt_fullclr_req_reg",16,17,0.0000,,"","待标注"
259,"PIC16F84-T200","top.wdt_init",6,5,0.0000,,"","待标注"
260,"PIC16F84-T200","top.wdt_reg",21,22,0.0000,,"","待标注"
261,"PIC16F84-T200","top.wdt_rst_node",10,10,0.0000,,"","待标注"
262,"PIC16F84-T200","top.wr_eep_req_o",5,4,0.0000,,"","待标注"
263,"PIC16F84-T200","top.writeram_node",63,62,0.0000,,"","待标注"
264,"PIC16F84-T200","top.writeram_reg",32,37,0.0000,,"","待标注"
265,"PIC16F84-T200","top.writew_node",64,63,0.0000,,"","待标注"
266,"PIC16F84-T300","top.add_node",13,12,0.0000,,"","待标注"
267,"PIC16F84-T300","top.addlow_node",19,18,0.0000,,"","待标注"
268,"PIC16F84-T300","top.addr_eecon1",7,6,0.0000,,"","待标注"
269,"PIC16F84-T300","top.addr_eecon2",7,6,0.0000,,"","待标注"
270,"PIC16F84-T300","top.addr_eep_adr",7,6,0.0000,,"","待标注"
271,"PIC16F84-T300","top.addr_eep_dat",7,6,0.0000,,"","待标注"
272,"PIC16F84-T300","top.addr_fsr",7,6,0.0000,,"","待标注"
273,"PIC16F84-T300","top.addr_intcon",7,6,0.0000,,"","待标注"
274,"PIC16F84-T300","top.addr_option",7,6,0.0000,,"","待标注"
275,"PIC16F84-T300","top.addr_pcl",7,6,0.0000,,"","待标注"
276,"PIC16F84-T300","top.addr_pclath",7,6,0.0000,,"","待标注"
277,"PIC16F84-T300","top.addr_porta",7,6,0.0000,,"","待标注"
278,"PIC16F84-T300","top.addr_portb",7,6,0.0000,,"","待标注"
279,"PIC16F84-T300","top.addr_sram",7,6,0.0000,,"","待标注"
280,"PIC16F84-T300","top.addr_stat",7,6,0.0000,,"","待标注"
281,"PIC16F84-T300","top.addr_tmr0",7,6,0.0000,,"","待标注"
282,"PIC16F84-T300","top.addr_trisa",7,6,0.0000,,"","待标注"
283,"PIC16F84-T300","top.addr_trisb",7,6,0.0000,,"","待标注"
284,"PIC16F84-T300","top.aluinp1_reg",78,82,0.0000,,"","待标注"
285,"PIC16F84-T300","top.aluinp2_reg",45,51,0.0000,,"","待标注"
286,"PIC16F84-T300","top.aluout_reg",96,113,0.0000,,"","待标注"
287,"PIC16F84-T300","top.aluout_zero_node",7,6,0.0000,,"","待标注"
288,"PIC16F84-T300","top.clk_o_reg",20,26,0.0000,,"","待标注"
289,"PIC16F84-T300","top.Counter",89,109,0.0000,,"","待标注"
290,"PIC16F84-T300","top.dtemp",19,18,0.0000,,"","待标注"
291,"PIC16F84-T300","top.eecon1_reg",164,240,0.0000,,"","待标注"
292,"PIC16F84-T300","top.eep_adr_reg",29,39,0.0000,,"","待标注"
293,"PIC16F84-T300","top.eep_dat_reg",43,55,0.0000,,"","待标注"
294,"PIC16F84-T300","top.exec_op_reg",58,67,0.0000,,"","待标注"
295,"PIC16F84-T300","top.fsr_reg",29,39,0.0000,,"","待标注"
296,"PIC16F84-T300","top.inc_pc_node",4,3,0.0000,,"","待标注"
297,"PIC16F84-T300","top.inc_tmr_clk",8,7,0.0000,,"","待标注"
298,"PIC16F84-T300","top.inc_tmr_hold_reg",36,48,0.0000,,"","待标注"
299,"PIC16F84-T300","top.inc_tmr_sync_reg",7,6,0.0000,,"","待标注"
300,"PIC16F84-T300","top.inst_addlw",7,6,0.0000,,"","待标注"
301,"PIC16F84-T300","top.inst_addwf",7,6,0.0000,,"","待标注"
302,"PIC16F84-T300","top.inst_andlw",7,6,0.0000,,"","待标注"
303,"PIC16F84-T300","top.inst_andwf",7,6,0.0000,,"","待标注"
304,"PIC16F84-T300","top.inst_bcf",7,6,0.0000,,"","待标注"
305,"PIC16F84-T300","top.inst_bsf",7,6,0.0000,,"","待标注"
306,"PIC16F84-T300","top.inst_btfsc",7,6,0.0000,,"","待标注"
307,"PIC16F84-T300","top.inst_btfss",7,6,0.0000,,"","待标注"
308,"PIC16F84-T300","top.inst_call",7,6,0.0000,,"","待标注"
309,"PIC16F84-T300","top.inst_clrf",7,6,0.0000,,"","待标注"
310,"PIC16F84-T300","top.inst_clrw",7,6,0.0000,,"","待标注"
311,"PIC16F84-T300","top.inst_clrwdt",4,3,0.0000,,"","待标注"
312,"PIC16F84-T300","top.inst_comf",7,6,0.0000,,"","待标注"
313,"PIC16F84-T300","top.inst_decf",7,6,0.0000,,"","待标注"
314,"PIC16F84-T300","top.inst_decfsz",7,6,0.0000,,"","待标注"
315,"PIC16F84-T300","top.inst_goto",7,6,0.0000,,"","待标注"
316,"PIC16F84-T300","top.inst_incf",7,6,0.0000,,"","待标注"
317,"PIC16F84-T300","top.inst_incfsz",7,6,0.0000,,"","待标注"
318,"PIC16F84-T300","top.inst_iorlw",7,6,0.0000,,"","待标注"
319,"PIC16F84-T300","top.inst_iorwf",7,6,0.0000,,"","待标注"
320,"PIC16F84-T300","top.inst_movf",7,6,0.0000,,"","待标注"
321,"PIC16F84-T300","top.inst_movlw",7,6,0.0000,,"","待标注"
322,"PIC16F84-T300","top.inst_movwf",7,6,0.0000,,"","待标注"
323,"PIC16F84-T300","top.inst_reg",19,26,0.0000,,"","待标注"
324,"PIC16F84-T300","top.inst_ret",4,3,0.0000,,"","待标注"
325,"PIC16F84-T300","top.inst_retfie",4,3,0.0000,,"","待标注"
326,"PIC16F84-T300","top.inst_retlw",7,6,0.0000,,"","待标注"
327,"PIC16F84-T300","top.inst_rlf",7,6,0.0000,,"","待标注"
328,"PIC16F84-T300","top.inst_rrf",7,6,0.0000,,"","待标注"
329,"PIC16F84-T300","top.inst_sleep",4,3,0.0000,,"","待标注"
330,"PIC16F84-T300","top.inst_sublw",7,6,0.0000,,"","待标注"
331,"PIC16F84-T300","top.inst_subwf",7,6,0.0000,,"","待标注"
332,"PIC16F84-T300","top.inst_swapf",7,6,0.0000,,"","待标注"
333,"PIC16F84-T300","top.inst_xorlw",7,6,0.0000,,"","待标注"
334,"PIC16F84-T300","top.inst_xorwf",7,6,0.0000,,"","待标注"
335,"PIC16F84-T300","top.int_node",38,44,0.0000,,"","待标注"
336,"PIC16F84-T300","top.intclr0",5,4,0.0000,,"","待标注"
337,"PIC16F84-T300","top.intclr1",5,4,0.0000,,"","待标注"
338,"PIC16F84-T300","top.intclr2",5,4,0.0000,,"","待标注"
339,"PIC16F84-T300","top.intclr3",5,4,0.0000,,"","待标注"
340,"PIC16F84-T300","top.intclr4",5,4,0.0000,,"","待标注"
341,"PIC16F84-T300","top.intclr_reg",46,56,0.0000,,"","待标注"
342,"PIC16F84-T300","top.intcon_reg",179,252,0.0000,,"","待标注"
343,"PIC16F84-T300","top.intdown_reg",77,135,0.0000,,"","待标注"
344,"PIC16F84-T300","top.inte",7,6,0.0000,,"","待标注"
345,"PIC16F84-T300","top.intrise_reg",69,116,0.0000,,"","待标注"
346,"PIC16F84-T300","top.intstart_reg",31,40,0.0000,,"","待标注"
347,"PIC16F84-T300","top.mask_node",7,6,0.0000,,"","待标注"
348,"PIC16F84-T300","top.option_reg",30,39,0.0000,,"","待标注"
349,"PIC16F84-T300","top.pc_reg",71,83,0.0000,,"","待标注"
350,"PIC16F84-T300","top.pclath_reg",33,42,0.0000,,"","待标注"
351,"PIC16F84-T300","top.porta_i_sync_reg",10,11,0.0000,,"","待标注"
352,"PIC16F84-T300","top.porta_o_reg",32,42,0.0000,,"","待标注"
353,"PIC16F84-T300","top.portb_i_sync_reg",10,11,0.0000,,"","待标注"
